BUILDER,House ID,DATE_BUILT,DATE_PRICED,LOCATION,DST_DOCK,DST_CAPITAL,DST_MARKET,DST_TOWER,DST_RIVER,DST_KNIGHT_HS,FRNT_FARM_SZ,GARDEN,RENOVATION,TREE,KING_VISIT,CURSE,N_BED,N_BATH,N_DINING,N_BLESS,DAY_BUILT,MONTH_BUILT,YEAR_BUILT,TIME_BUILT,DAY_PRICED,MONTH_PRICED,YEAR_PRICED,TIME_PRICED,Golden Grains
The_Lannisters,6e32e9f8,-11614423288.0,-11380933408.0,,122.265235,107.14668700000001,37.192381,171.900899,30.95627,117.454202,-1,0.0,1.0,0.0,0,1.0,2.0,2.0,2.0,53,15,12,1601,0112,9,5,1609,1130,915355.0
The_Lannisters,6e32ea16,-11644253968.0,-11314868308.0,King's Landing,35.403696999999994,90.27685600000001,62.955344,184.63259299999999,1.045601,100.340742,1,0.0,0.0,1.0,0,0.0,3.0,2.0,4.0,70,3,1,1601,1854,13,6,1611,0255,1179089.0
The_Lannisters,6e32ea5e,-11623361668.0,-11289367708.0,The Mountains,19.496781,11.861941,122.23776299999999,87.840144,7.0944970000000005,22.345241,1,0.0,0.0,1.0,0,0.0,4.0,2.0,3.0,148,2,9,1601,1419,3,4,1612,0625,1448769.0
The_Lannisters,6e32eabd,-11590484968.0,-11423977588.0,Cursed Land,48.103503,23.387411,,83.156809,60.134623,34.000784,1,0.0,0.0,1.0,0,0.0,4.0,4.0,3.0,137,18,9,1602,0244,28,12,1607,0647,1422274.0
The_Lannisters,6e32eac9,-11467019068.0,-11448022888.0,The Mountains,59.922225,96.083453,39.354809,44.113743,6.817006,107.05988500000001,-1,,0.0,1.0,0,0.0,4.0,2.0,4.0,64,17,8,1606,0249,24,3,1607,2332,1282546.0
The_Lannisters,6e32eb15,-11538800428.0,-11360293048.0,The Mountains,72.671337,17.689244,7.563019000000001,81.37946,28.582182,28.046371,1,0.0,1.0,1.0,0,0.0,4.0,4.0,3.0,142,8,5,1604,0733,3,1,1610,0856,1553512.0
The_Lannisters,6e32eb4b,-11480859748.0,-11373542248.0,The Mountains,60.357602,20.317718,21.454739,41.260040000000004,6.605637,31.24667,-1,0.0,0.0,1.0,0,0.0,3.0,4.0,,140,9,3,1606,2211,3,8,1609,0036,1515794.0
The_Lannisters,6e32eb8b,-11673991648.0,-11430635488.0,King's Landing,72.594317,25.90764,72.614796,82.920863,4.884645,36.352568,0,,0.0,,1,0.0,4.0,2.0,4.0,134,25,1,1600,1426,12,10,1607,0522,1401310.0
The_Lannisters,6e32ebc8,-11493778048.0,-11362889008.0,The Mountains,13.569775,63.39810799999999,,65.926448,45.009351,74.18503199999999,-1,0.0,0.0,1.0,0,0.0,3.0,,3.0,97,11,10,1605,0946,4,12,1609,0750,1298651.0
The_Lannisters,6e32ebec,-11641093408.0,-11363492128.0,Cursed Land,148.964998,43.456615,0.4332,70.020094,22.591062,54.218801,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,2.0,117,9,2,1601,0850,27,11,1609,0818,1193020.0
The_Lannisters,6e32ebfc,-11603229928.0,-11406629188.0,The Mountains,107.99218300000001,125.554797,20.805019,57.105791,34.010983,135.922783,-1,0.0,,,0,1.0,4.0,4.0,4.0,34,23,4,1602,1428,16,7,1608,0147,970878.0
The_Lannisters,6e32ec0a,-11671645408.0,-11383763488.0,King's Landing,2.8331169999999997,94.328956,,156.673605,16.427407000000002,104.82866899999999,-1,0.0,0.0,1.0,0,0.0,4.0,2.0,4.0,66,21,2,1600,1810,6,4,1609,1722,1208006.0
The_Lannisters,6e32ec47,-11622973048.0,-11300069188.0,,94.226267,8.822097,43.340626,93.81737,38.851191,19.071448,-1,0.0,0.0,1.0,0,1.0,3.0,3.0,2.0,151,7,9,1601,0216,1,12,1611,0947,1360549.0
The_Lannisters,6e32ec51,-11530448128.0,-11451005788.0,Cursed Land,57.172889,19.206823,38.135102,,42.78151,30.172629999999998,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,2.0,141,12,8,1604,2338,18,2,1607,1057,1366644.0
The_Lannisters,6e32ec93,-11515080208.0,-11454213748.0,The Mountains,28.477735,20.10289,52.399189,101.30534499999999,89.514555,30.755398,0,,0.0,0.0,1,1.0,4.0,3.0,4.0,140,6,2,1605,2030,12,1,1607,0751,1458358.0
The_Lannisters,6e32ecd8,-11544976648.0,-11399103508.0,Cursed Land,61.19457,46.724222999999995,50.086905,226.75883900000002,17.377941,57.05605,-1,,0.0,1.0,0,0.0,2.0,3.0,4.0,113,26,2,1604,1956,11,10,1608,0415,1246363.0
The_Lannisters,6e32ecfa,-11489161348.0,-11303557528.0,The Mountains,6.467203,20.053625,85.617977,210.176114,63.344581000000005,30.702727000000003,-1,0.0,0.0,1.0,0,0.0,3.0,2.0,3.0,140,3,12,1605,2011,22,10,1611,0048,1361345.0
The_Lannisters,6e32ed07,-11548420948.0,-11337675088.0,Cursed Land,60.843768999999995,16.471501,19.772545,4.123976,85.689308,26.715506,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,2.0,144,17,1,1604,2311,22,9,1610,0342,1332756.0
The_Lannisters,6e32ed50,-11458929688.0,-11315448868.0,The Mountains,43.068692,6.640606,63.62522,105.840174,1.614806,16.888208,1,0.0,0.0,1.0,0,0.0,3.0,4.0,2.0,153,18,11,1606,1752,6,6,1611,0939,1541643.0
The_Lannisters,6e32ed66,-11558365948.0,-11428860568.0,Servant's Premises,45.588205,20.714757000000002,,41.037758000000004,53.745226,30.971464,-1,0.0,0.0,,0,0.0,4.0,4.0,3.0,139,24,9,1603,2041,1,11,1607,1824,1408433.0
The_Lannisters,6e32ee15,-11672519968.0,-11410052608.0,Cursed Land,67.176353,107.93399299999999,,64.98054,51.045637,118.1384,-1,0.0,1.0,0.0,0,1.0,2.0,4.0,2.0,52,11,2,1600,1514,6,6,1608,1050,893102.0
The_Lannisters,6e32eec0,-11624768068.0,-11375179768.0,Servant's Premises,65.05854000000001,,48.266588,79.28164699999999,17.695987,,-1,0.0,0.0,1.0,0,0.0,,2.0,4.0,74,17,8,1601,0739,15,7,1609,0144,1272628.0
The_Lannisters,6e32ef37,-11653741828.0,-11380836208.0,King's Landing,93.27903,9.101884,,10.320566,52.998436,19.592867000000002,0,,0.0,1.0,1,,4.0,2.0,2.0,151,15,9,1600,2323,10,5,1609,1430,1456463.0
The_Lannisters,6e32f02e,-11581213168.0,-11370321328.0,The Mountains,36.413253000000005,100.530373,32.22412,107.209589,12.258545,111.188387,1,0.0,0.0,1.0,0,,4.0,3.0,2.0,59,3,1,1603,1014,9,9,1609,0718,1167295.0
The_Lannisters,6e32f057,-11661387448.0,-11421259648.0,Cursed Land,25.17977,,,184.505737,32.251981,,1,0.0,0.0,,0,,2.0,3.0,,74,19,6,1600,1136,28,1,1608,1746,1149908.0
The_Lannisters,6e32f083,-11549177908.0,-11394547288.0,King's Landing,,86.94806,77.45680899999999,8.584016,53.610772,97.912387,-1,,0.0,0.0,0,1.0,3.0,2.0,3.0,73,9,1,1604,0455,2,12,1608,2152,1170244.0
The_Lannisters,6e32f11f,-11557124308.0,-11450461168.0,The Mountains,29.362958000000003,12.167515,122.954872,250.750664,38.154410999999996,22.349829999999997,0,,1.0,1.0,1,0.0,3.0,2.0,4.0,148,9,10,1603,0535,24,2,1607,1814,1390943.0
The_Lannisters,6e32f14e,-11558269048.0,-11363513848.0,The Mountains,29.775145000000002,125.45228700000001,59.08375,54.693711,2.1000669999999997,135.820436,-1,,0.0,1.0,0,0.0,3.0,2.0,2.0,35,25,9,1603,2336,27,11,1609,0216,1011423.0
The_Lannisters,6e32f160,-11503361428.0,-11436524548.0,Cursed Land,69.90658499999999,18.974117,107.546194,49.088004999999995,10.378484,29.578088,-1,0.0,0.0,1.0,0,0.0,4.0,4.0,4.0,141,22,6,1605,1143,5,8,1607,0131,1462384.0
The_Lannisters,6e32f1aa,-11593339648.0,-11453102068.0,Servant's Premises,10.641046000000001,51.833143,84.94287299999999,218.974063,39.498923,62.311068000000006,-1,0.0,1.0,1.0,0,0.0,3.0,4.0,4.0,108,16,8,1602,0146,25,1,1607,0439,1268363.0
The_Lannisters,6e32f1c1,-11553370348.0,-11384741428.0,Cursed Land,33.634622,9.446942,117.68606100000001,148.837403,4.3993839999999995,20.260695000000002,-1,,1.0,0.0,0,1.0,4.0,3.0,3.0,151,21,11,1603,1621,26,3,1609,0943,1400779.0
The_Lannisters,6e32f211,-11487679048.0,-11454131668.0,Servant's Premises,21.978996,2.4490060000000002,42.914481,264.80931699999996,47.283968,12.674544000000001,0,,0.0,1.0,1,0.0,3.0,4.0,2.0,158,20,12,1605,2356,13,1,1607,0639,1462693.0
The_Lannisters,6e32f26e,-11521336408.0,-11318214568.0,,94.818344,28.726253999999997,106.12859099999999,5.46614,7.905475,39.044090999999995,-1,0.0,0.0,1.0,0,0.0,2.0,4.0,2.0,131,26,11,1604,1040,5,5,1611,0924,1314645.0
The_Lannisters,6e32f2d6,-11594335048.0,-11389349908.0,King's Landing,22.608176999999998,6.0570059999999994,86.4468,215.717783,20.330413,16.217057,1,0.0,1.0,0.0,0,1.0,2.0,,4.0,154,4,8,1602,1316,1,2,1609,0135,1490181.0
The_Lannisters,6e32f2ea,-11596517788.0,-11415315928.0,King's Landing,80.669814,20.935414,,18.542717,18.861078,31.666898,1,0.0,0.0,,0,0.0,4.0,,3.0,139,10,7,1602,0657,6,4,1608,1248,1497884.0
The_Lannisters,6e32f324,-11651657788.0,-11289348148.0,Servant's Premises,89.586887,12.641083,26.751549,108.647866,46.800041,23.594525,-1,0.0,0.0,,0,0.0,2.0,3.0,2.0,147,10,10,1600,0217,3,4,1612,1151,1237326.0
The_Lannisters,6e32f38b,-11458839748.0,-11415031408.0,The Mountains,90.1593,110.40873700000002,25.931252999999998,137.653535,38.033978000000005,121.05858899999998,-1,0.0,0.0,0.0,0,1.0,4.0,4.0,,50,19,11,1606,1851,9,4,1608,1950,1081886.0
The_Lannisters,6e32f3d5,-11456491288.0,-11299001908.0,The Mountains,17.07573,5.851222,92.397761,67.543054,29.382248999999998,16.822181,1,0.0,0.0,0.0,0,1.0,2.0,4.0,4.0,154,16,12,1606,2312,13,12,1611,1815,1512605.0
The_Lannisters,6e32f430,-11540286328.0,-11431486588.0,The Mountains,7.827522,30.658978,33.757152000000005,112.08398899999999,3.242124,41.016337,0,,0.0,1.0,1,0.0,4.0,2.0,4.0,129,21,4,1604,0248,2,10,1607,0857,1525241.0
The_Lannisters,6e32f450,-11544877048.0,-11403364288.0,The Mountains,104.795241,3.23061,99.679364,130.518585,16.266817,13.343567000000002,1,0.0,0.0,1.0,0,0.0,2.0,3.0,,157,27,2,1604,2336,22,8,1608,2042,1424056.0
The_Lannisters,6e32f579,-11666175448.0,-11334915328.0,The Mountains,,62.046234,120.74166100000001,,38.867459000000004,72.884692,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,3.0,98,25,4,1600,0136,24,10,1610,0218,1094629.0
The_Lannisters,6e32f5cd,-11506886728.0,-11303898088.0,King's Landing,68.408938,40.920777,0.303793,67.70424,33.594914,51.415431,-1,0.0,,1.0,0,0.0,2.0,3.0,3.0,119,12,5,1605,1628,18,10,1611,0212,1403288.0
The_Lannisters,6e32f5f8,-11599188868.0,-11425468168.0,King's Landing,19.865064999999998,0.162905,100.896741,21.782173,52.632426,10.454618,1,0.0,,1.0,0,0.0,4.0,2.0,3.0,160,9,6,1602,0859,11,12,1607,0044,1602244.0
The_Lannisters,6e32f7e7,-11617641688.0,-11399247448.0,Servant's Premises,57.250037,76.991337,58.434014000000005,34.611416999999996,2.842377,87.04061800000001,1,0.0,0.0,1.0,0,0.0,4.0,3.0,2.0,83,7,11,1601,1912,9,10,1608,1216,1231061.0
The_Lannisters,6e32f838,-11587329148.0,-11341763008.0,The Mountains,8.980203999999999,97.874009,58.459543000000004,56.38738299999999,25.466683,108.239946,-1,0.0,0.0,,0,1.0,4.0,3.0,4.0,62,24,10,1602,1521,5,8,1610,2010,1102447.0
The_Lannisters,6e32f842,-11496986428.0,-11405998588.0,,67.732173,,18.818476999999998,240.530031,1.9112470000000001,,-1,0.0,0.0,1.0,0,0.0,4.0,4.0,4.0,74,4,9,1605,0633,23,7,1608,0857,1421211.0
The_Lannisters,6e32f86d,-11664358888.0,-11295480508.0,Cursed Land,43.149291999999996,24.730242999999998,14.092982999999998,169.448332,19.793628,35.715266,-1,0.0,,1.0,0,0.0,4.0,,3.0,135,16,5,1600,0212,23,1,1612,1225,1346121.0
The_Lannisters,6e32f8a0,-11511012508.0,-11328832468.0,,43.483881,8.822218,,143.60948,42.688075,19.248785,-1,0.0,0.0,1.0,0,0.0,3.0,4.0,,151,25,3,1605,2225,2,1,1611,1159,1448349.0
The_Lannisters,6e32f8bd,-11616101728.0,-11276154868.0,The Mountains,79.93987800000001,8.435537,60.681115000000005,108.147226,19.329096,19.251351,-1,0.0,0.0,1.0,0,0.0,2.0,,3.0,152,25,11,1601,1458,3,9,1612,0439,1373910.0
The_Lannisters,6e32f8f3,-11466610948.0,-11341211248.0,The Mountains,19.453478,109.84257,8.05354,128.710092,32.477738,120.14500600000001,1,0.0,0.0,1.0,0,0.0,2.0,2.0,,50,21,8,1606,2011,12,8,1610,0526,1106821.0
The_Lannisters,6e32f947,-11645842408.0,-11371498468.0,,12.969892,,,161.680834,29.453276000000002,,-1,0.0,,1.0,0,0.0,3.0,3.0,4.0,74,16,12,1600,0940,26,8,1609,1619,1319964.0
The_Lannisters,6e32fa46,-11560232368.0,-11273324488.0,,80.466983,17.705379999999998,43.991856,9.939058000000001,11.835986,27.931303000000003,-1,0.0,0.0,,0,0.0,4.0,4.0,4.0,142,3,9,1603,0614,5,10,1612,2252,1445433.0
The_Lannisters,6e32fa4a,-11503123228.0,-11451716728.0,,25.780223,43.656265000000005,11.397416,164.250259,1.079122,54.249756000000005,-1,0.0,1.0,1.0,0,0.0,3.0,2.0,2.0,116,25,6,1605,0553,10,2,1607,0528,1427896.0
The_Lannisters,6e32fa6a,-11642940808.0,-11402298568.0,The Mountains,17.069095,,40.750395000000005,147.326437,26.493616999999997,,-1,0.0,0.0,0.0,0,1.0,4.0,3.0,4.0,74,18,1,1601,2340,4,9,1608,0444,1356217.0
The_Lannisters,6e32fbd3,-11539942648.0,-11295240028.0,King's Landing,4.3950830000000005,91.372863,10.215558,51.190822999999995,14.098098,102.11706,0,,0.0,1.0,1,0.0,3.0,4.0,4.0,69,25,4,1604,0216,26,1,1612,0713,1270361.0
The_Lannisters,6e32fbf2,-11613563668.0,-11311651348.0,,13.297335999999998,4.807518,44.562534,160.051633,29.126232,15.262489000000002,-1,0.0,0.0,,0,1.0,3.0,4.0,2.0,155,24,12,1601,2359,20,7,1611,0831,1370883.0
The_Lannisters,6e32fbf9,-11565385588.0,-11308925908.0,Cursed Land,26.268252,16.889226999999998,28.758444,150.179625,22.689745000000002,27.739944,0,,1.0,1.0,1,0.0,3.0,,,143,5,7,1603,1447,20,8,1611,2135,1349490.0
The_Lannisters,6e32fc10,-11489238328.0,-11348198608.0,,4.172644999999999,48.855484000000004,56.575117000000006,81.401554,7.6485330000000005,59.418952000000004,-1,0.0,0.0,1.0,0,0.0,4.0,3.0,2.0,111,2,12,1605,2248,23,5,1610,0830,1394924.0
The_Lannisters,6e32fc17,-11533285228.0,-11275377808.0,,46.297696,33.043308,36.255471,135.176351,15.700606,43.963141,0,,0.0,1.0,1,0.0,3.0,3.0,,127,11,7,1604,0333,12,9,1612,0430,1331857.0
The_Lannisters,6e32fc2d,-11651277748.0,-11455146628.0,The Mountains,47.817506,99.824887,70.548415,72.525834,11.628014,110.785978,0,,0.0,1.0,1,0.0,2.0,4.0,3.0,60,14,10,1600,1151,1,1,1607,1243,1061606.0
The_Lannisters,6e32fca0,-11523195388.0,-11402084128.0,The Mountains,157.380191,4.482791000000001,57.792885999999996,165.028106,5.135637,15.47887,-1,0.0,0.0,1.0,0,0.0,3.0,,2.0,156,4,11,1604,2217,6,9,1608,1618,1428808.0
The_Lannisters,6e32fcb9,-11481261868.0,-11272217368.0,Servant's Premises,40.403471,68.060013,,43.664291999999996,17.631039,78.509759,-1,0.0,0.0,1.0,0,0.0,4.0,2.0,3.0,92,5,3,1606,0629,18,10,1612,1824,1266605.0
The_Lannisters,6e32fd64,-11638533268.0,-11451726328.0,The Mountains,,28.431533,122.108851,246.78857000000002,57.371175,39.03605,-1,0.0,1.0,1.0,0,0.0,4.0,,3.0,132,10,3,1601,2359,10,2,1607,0248,1286919.0
The_Lannisters,6e32fd90,-11540661268.0,-11424486568.0,Servant's Premises,41.475287,62.205456000000005,72.950705,31.789820000000002,42.719522999999995,73.089431,-1,0.0,0.0,1.0,0,0.0,2.0,3.0,4.0,98,16,4,1604,1839,22,12,1607,0924,1250787.0
The_Lannisters,6e32fdb6,-11567679928.0,-11300506288.0,Servant's Premises,,2.157591,92.148368,133.15551499999998,62.553518000000004,12.661585,-1,,0.0,,0,,3.0,3.0,3.0,158,9,6,1603,0128,26,11,1611,0822,1315463.0
The_Lannisters,6e32fdde,-11605928308.0,-11355413488.0,The Mountains,115.950253,76.298354,94.097898,94.387709,4.750139,86.347822,-1,,1.0,,0,0.0,2.0,3.0,2.0,84,23,3,1602,0855,28,2,1610,2022,1004214.0
The_Lannisters,6e32fdf3,-11458733368.0,-11382951988.0,Cursed Land,0.9856969999999999,11.821527,84.90153199999999,20.264776,4.182926,22.607414000000002,-1,0.0,1.0,,0,1.0,3.0,2.0,3.0,148,21,11,1606,0024,16,4,1609,0247,1430948.0
The_Lannisters,6e32fe5d,-11617691788.0,-11403915208.0,The Mountains,11.813586,28.543961,101.916962,74.763068,41.368059,38.573612,1,,0.0,1.0,0,0.0,2.0,2.0,2.0,131,7,11,1601,0517,16,8,1608,1140,1336215.0
The_Lannisters,6e32feb4,-11598181108.0,-11442115588.0,Servant's Premises,48.179486,8.410592,123.599593,5.626997,12.73816,19.291245,-1,0.0,0.0,1.0,0,0.0,3.0,3.0,2.0,152,21,6,1602,0055,1,6,1607,0827,1426840.0
The_Lannisters,6e32fed0,-11669339248.0,-11449963588.0,The Mountains,93.04476700000001,96.718761,68.60906800000001,91.563848,7.629777000000001,107.007876,-1,0.0,0.0,0.0,0,1.0,4.0,2.0,3.0,63,19,3,1600,1046,2,3,1607,1227,1087502.0
The_Lannisters,6e32fed8,-11658240088.0,-11414773108.0,Cursed Land,,8.724611999999999,,120.429253,10.189358,19.223357,-1,0.0,0.0,,0,1.0,2.0,4.0,4.0,151,25,7,1600,2152,12,4,1608,1935,1347360.0
The_Lannisters,6e32ff22,-11566590088.0,-11420901568.0,Servant's Premises,37.701507,92.972409,50.022624,2.5718900000000002,83.780557,103.141079,-1,0.0,0.0,1.0,0,0.0,2.0,4.0,2.0,67,21,6,1603,1612,1,2,1608,2114,1057292.0
The_Lannisters,6e32ff24,-11553938188.0,-11423635048.0,,22.210643,0.041921,0.560631,197.349004,6.8885320000000005,10.551824,-1,0.0,0.0,1.0,0,0.0,4.0,4.0,,160,15,11,1603,0237,1,1,1608,0556,1616516.0
The_Lannisters,6e32ff78,-11494602388.0,-11441578648.0,The Mountains,14.773434,36.752081,8.542208,53.127005000000004,33.626633,47.569408,-1,0.0,0.0,,0,0.0,4.0,3.0,3.0,123,1,10,1605,2047,7,6,1607,1336,1470949.0
The_Lannisters,6e32ffca,-11468769748.0,-11276004448.0,The Mountains,,46.684732000000004,18.725957,155.614367,3.725366,57.242171,-1,0.0,0.0,1.0,0,0.0,4.0,4.0,3.0,113,27,7,1606,2031,4,9,1612,2226,1401296.0
The_Lannisters,6e330009,-11502966928.0,-11305038388.0,The Mountains,48.373125,4.2294480000000005,42.988257,78.497927,31.032090999999998,14.589635000000001,-1,,1.0,1.0,0,0.0,3.0,2.0,2.0,156,27,6,1605,0118,4,10,1611,2127,1490070.0
The_Lannisters,6e330049,-11595220828.0,-11332575628.0,The Mountains,45.080628999999995,18.542741,7.8902470000000005,54.268299,15.296694,28.857915999999996,-1,0.0,0.0,1.0,0,0.0,2.0,4.0,2.0,141,25,7,1602,0713,20,11,1610,0413,1441692.0
The_Lannisters,6e33004f,-11538307888.0,-11317900288.0,The Mountains,24.514863000000002,19.984759,32.73752,25.915647,66.220349,30.562471999999996,-1,0.0,0.0,1.0,0,0.0,2.0,4.0,4.0,140,14,5,1604,0022,9,5,1611,0042,1450192.0
The_Lannisters,6e330057,-11574261388.0,-11269073908.0,The Mountains,,22.541285000000002,93.818627,93.909338,20.535689,32.576221000000004,-1,,0.0,1.0,0,0.0,3.0,4.0,3.0,137,24,3,1603,2117,24,11,1612,0335,1357987.0
The_Lannisters,6e3300fc,-11583650068.0,-11295125968.0,King's Landing,45.90214,10.203195,58.889261,197.382283,65.051764,20.54578,1,0.0,1.0,,0,0.0,,2.0,2.0,150,6,12,1602,0519,27,1,1612,1454,1323825.0
The_Lannisters,6e330109,-11513385628.0,-11303453668.0,The Mountains,83.43023000000001,8.790538,29.977319,49.21521,5.114606,19.500362,1,0.0,0.0,1.0,0,0.0,3.0,2.0,3.0,151,26,2,1605,1113,23,10,1611,0539,1545035.0
The_Lannisters,6e33015b,-11631774148.0,-11299324288.0,Cursed Land,99.863117,,66.182828,138.167357,15.968867999999999,,0,,0.0,,1,0.0,4.0,3.0,2.0,74,28,5,1601,0531,10,12,1611,0042,1087664.0
The_Lannisters,6e330177,-11635614328.0,-11339225668.0,Servant's Premises,,49.965585,90.56740699999999,21.860738,6.259956,60.285468,1,0.0,0.0,1.0,0,0.0,2.0,3.0,,110,13,4,1601,1848,4,9,1610,0459,1230268.0
The_Lannisters,6e33017f,-11587583668.0,-11283425668.0,Cursed Land,21.831606,42.268825,65.699037,183.640677,13.356214999999999,52.591853,-1,0.0,0.0,1.0,0,0.0,4.0,3.0,4.0,118,21,10,1602,1639,11,6,1612,0059,1292532.0
The_Lannisters,6e330222,-11514919048.0,-11332689328.0,King's Landing,63.884094999999995,81.961444,65.725659,71.96383,46.158307,92.020905,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,4.0,78,8,2,1605,1716,18,11,1610,2038,1182787.0
The_Lannisters,6e330274,-11526928768.0,-11418471748.0,,13.198644,10.083808,56.085232,205.195166,15.286845999999999,20.564126,-1,0.0,1.0,1.0,0,0.0,4.0,2.0,4.0,150,22,9,1604,1714,1,3,1608,0011,1564154.0
The_Lannisters,6e330289,-11496659608.0,-11453266888.0,Servant's Premises,24.306043,17.706183,25.19099,115.142733,1.556446,27.796879999999998,-1,,0.0,1.0,0,0.0,3.0,3.0,4.0,142,8,9,1605,0120,23,1,1607,0652,1570692.0
The_Lannisters,6e330292,-11621570428.0,-11274249388.0,,50.132442,30.089205,25.401622,181.706695,26.402355,40.559598,0,,0.0,1.0,1,0.0,3.0,3.0,4.0,130,23,9,1601,0753,25,9,1612,0557,1341555.0
The_Lannisters,6e3302ce,-11580099208.0,-11369436208.0,The Mountains,41.626871,79.018135,72.38118399999999,274.935583,20.069171,89.95306,-1,0.0,0.0,1.0,0,0.0,4.0,4.0,2.0,81,16,1,1603,0740,19,9,1609,1310,1125768.0
The_Lannisters,6e3302e0,-11508128728.0,-11277181408.0,The Mountains,66.69325,29.800417,128.587199,219.950689,94.699784,40.268566,1,0.0,0.0,1.0,0,0.0,3.0,2.0,3.0,130,28,4,1605,0728,22,8,1612,0730,1214125.0
The_Lannisters,6e33030c,-11614554148.0,-11377920568.0,The Mountains,19.141318,8.543607000000002,43.930895,25.460468,20.726421,19.154652,-1,0.0,0.0,1.0,0,0.0,2.0,,4.0,151,13,12,1601,1251,13,6,1609,0824,1521424.0
The_Lannisters,6e330316,-11566635568.0,-11273008168.0,King's Landing,15.951917000000002,17.897238,76.729957,22.845036,15.214360000000001,28.063528,-1,0.0,0.0,1.0,0,0.0,2.0,3.0,3.0,142,21,6,1603,0334,9,10,1612,1444,1457098.0
The_Lannisters,6e33038d,-11472800548.0,-11339190448.0,King's Landing,14.431729999999998,,48.714177,62.512722,3.975517,,-1,0.0,0.0,1.0,0,0.0,4.0,3.0,2.0,74,11,6,1606,0451,4,9,1610,1446,1455276.0
The_Lannisters,6e330394,-11648144188.0,-11278607668.0,The Mountains,112.05423600000002,52.661917,,108.28406899999999,37.817961,63.540110999999996,0,,0.0,1.0,1,0.0,2.0,3.0,3.0,107,19,11,1600,1817,5,8,1612,1919,1129400.0
The_Lannisters,6e3303a8,-11588978488.0,-11336462128.0,,7.474819,11.84706,31.646304999999998,92.972616,44.942919,22.223822,1,0.0,0.0,0.0,0,1.0,4.0,2.0,2.0,148,5,10,1602,1312,6,10,1610,0438,1495298.0
The_Lannisters,6e330453,-11674289848.0,-11331981028.0,The Mountains,33.531457,10.580436,,269.11927799999995,21.892468,21.409328,1,0.0,0.0,1.0,0,0.0,2.0,4.0,2.0,149,22,1,1600,0336,27,11,1610,0123,1362051.0
The_Lannisters,6e3304d9,-11470379968.0,-11292143728.0,The Mountains,14.585939000000002,48.415966999999995,21.41218,20.252231,9.408645,58.516234,1,0.0,0.0,1.0,0,1.0,4.0,2.0,4.0,112,9,7,1606,0514,2,3,1612,0318,1486495.0
The_Lannisters,6e330530,-11468845288.0,-11333527528.0,The Mountains,81.609608,83.781813,13.765680999999999,,80.086775,93.955773,1,0.0,1.0,1.0,0,0.0,2.0,2.0,4.0,76,26,7,1606,2332,9,11,1610,0348,1177809.0
The_Lannisters,6e330573,-11658258508.0,-11387578108.0,Servant's Premises,85.721068,9.474642,8.23648,11.996023,22.038132,19.899719,-1,0.0,0.0,,0,0.0,3.0,2.0,4.0,151,25,7,1600,1645,21,2,1609,1345,1443376.0
The_Lannisters,6e3306e2,-11569958008.0,-11305683268.0,The Mountains,14.591099,56.906822999999996,14.979829999999998,157.233102,81.16658000000001,67.043777,1,0.0,0.0,1.0,0,1.0,3.0,,3.0,103,13,5,1603,1640,27,9,1611,1019,1249457.0
The_Lannisters,6e330719,-11546780908.0,-11324561668.0,Cursed Land,60.810722,,,201.69513600000002,41.751384,,-1,0.0,,1.0,0,1.0,2.0,3.0,3.0,74,5,2,1604,2245,20,2,1611,2219,1152130.0
The_Lannisters,6e33078b,-11496757168.0,-11454399148.0,King's Landing,36.999262,50.598504999999996,117.44714099999999,24.853945,20.96009,60.68101899999999,0,,0.0,,1,0.0,,3.0,4.0,109,6,9,1605,2214,10,1,1607,0421,1302447.0
The_Lannisters,6e3307af,-11645400268.0,-11423147308.0,The Mountains,102.419425,97.11583900000001,72.378049,36.455614000000004,49.910568,107.850881,1,0.0,0.0,,0,0.0,2.0,2.0,,63,21,12,1600,1229,6,1,1608,2125,956950.0
The_Lannisters,6e330813,-11609329168.0,-11343652708.0,,60.447807,1.0849879999999998,91.472018,41.075551000000004,46.519954999999996,12.038597,-1,0.0,0.0,1.0,0,0.0,3.0,2.0,4.0,159,12,2,1602,0014,14,7,1610,2315,1465997.0
The_Lannisters,6e330815,-11664501988.0,-11286756928.0,The Mountains,51.240763,,34.761897999999995,60.352548,10.520405,,-1,0.0,,1.0,0,,3.0,2.0,4.0,74,14,5,1600,1027,3,5,1612,1138,1316028.0
The_Lannisters,6e330845,-11664706888.0,-11321985388.0,Servant's Premises,21.199569,24.412871,11.838124,20.253268,64.008955,34.777522,-1,0.0,1.0,1.0,0,0.0,2.0,3.0,3.0,136,12,5,1600,0132,22,3,1611,1757,1354173.0
The_Lannisters,6e330881,-11509234228.0,-11443797688.0,Cursed Land,114.11541399999999,32.346595,,125.522724,7.8167860000000005,43.303988000000004,1,,0.0,1.0,0,0.0,3.0,3.0,3.0,128,15,4,1605,1223,12,5,1607,2112,1384135.0
